file_html,test_me_inf,instance,add,unique,overload,complex
https://github.com/salesforce/policy_sentry/tree/master/policy_sentry/util/arns.py,"('https://github.com/salesforce/policy_sentry/tree/master/test/util/test_arns.py', 'test.util.test_arns', 'ArnsTestCase', 'test_does_arn_match_rds')",14,,1,,
https://github.com/salesforce/policy_sentry/tree/master/policy_sentry/util/arns.py,"('https://github.com/salesforce/policy_sentry/tree/master/test/util/test_arns.py', 'test.util.test_arns', 'ArnPathTestCase', 'test_ssm_paths')",1,1,,,
https://github.com/salesforce/policy_sentry/tree/master/policy_sentry/util/arns.py,"('https://github.com/salesforce/policy_sentry/tree/master/test/util/test_arns.py', 'test.util.test_arns', 'ArnsTestCase', 'test_dynamodb_arn_matching_gh_215')",9,1,,,
https://github.com/salesforce/policy_sentry/tree/master/policy_sentry/util/arns.py,"('https://github.com/salesforce/policy_sentry/tree/master/test/util/test_arns.py', 'test.util.test_arns', 'ArnsTestCase', 'test_does_arn_match_rds')",8,1,,,
https://github.com/salesforce/policy_sentry/tree/master/policy_sentry/util/arns.py,"('https://github.com/salesforce/policy_sentry/tree/master/test/writing/test_write_policy_library_usage.py', 'test.writing.test_write_policy_library_usage', 'WritePolicyWithLibraryOnly', 'test_gh_237_ssm_arns_with_paths')",0,1,,,
https://github.com/salesforce/policy_sentry/tree/master/policy_sentry/util/arns.py,"('https://github.com/salesforce/policy_sentry/tree/master/test/writing/test_write_policy_library_usage.py', 'test.writing.test_write_policy_library_usage', 'WritePolicyWithLibraryOnly', 'test_gh_237_ssm_arns_with_paths')",0,1,,,
https://github.com/salesforce/policy_sentry/tree/master/policy_sentry/util/arns.py,"('https://github.com/salesforce/policy_sentry/tree/master/test/util/test_arns.py', 'test.util.test_arns', 'ArnsTestCase', 'test_does_arn_match_rds')",12,1,,,
https://github.com/salesforce/policy_sentry/tree/master/policy_sentry/util/arns.py,"('https://github.com/salesforce/policy_sentry/tree/master/test/util/test_arns.py', 'test.util.test_arns', 'ArnsTestCase', 'test_does_arn_match_rds')",16,1,,,
https://github.com/salesforce/policy_sentry/tree/master/policy_sentry/util/arns.py,"('https://github.com/salesforce/policy_sentry/tree/master/test/util/test_arns.py', 'test.util.test_arns', 'ArnsTestCase', 'test_does_arn_match_rds')",2,1,,,
https://github.com/salesforce/policy_sentry/tree/master/policy_sentry/util/arns.py,"('https://github.com/salesforce/policy_sentry/tree/master/test/util/test_arns.py', 'test.util.test_arns', 'ArnsTestCase', 'test_dynamodb_arn_matching_gh_215')",2,1,,,
https://github.com/salesforce/policy_sentry/tree/master/policy_sentry/util/arns.py,"('https://github.com/salesforce/policy_sentry/tree/master/test/util/test_arns.py', 'test.util.test_arns', 'ArnsTestCase', 'test_does_arn_match_rds')",0,1,,,
https://github.com/salesforce/policy_sentry/tree/master/policy_sentry/util/arns.py,"('https://github.com/salesforce/policy_sentry/tree/master/test/util/test_arns.py', 'test.util.test_arns', 'ArnPathTestCase', 'test_ssm_paths')",0,1,,,
https://github.com/salesforce/policy_sentry/tree/master/policy_sentry/util/arns.py,"('https://github.com/salesforce/policy_sentry/tree/master/test/util/test_arns.py', 'test.util.test_arns', 'ArnsTestCase', 'test_dynamodb_arn_matching_gh_215')",2,1,,,
https://github.com/salesforce/policy_sentry/tree/master/policy_sentry/util/arns.py,"('https://github.com/salesforce/policy_sentry/tree/master/test/util/test_arns.py', 'test.util.test_arns', 'ArnsTestCase', 'test_does_arn_match_rds')",15,1,,,
https://github.com/salesforce/policy_sentry/tree/master/policy_sentry/util/arns.py,"('https://github.com/salesforce/policy_sentry/tree/master/test/util/test_arns.py', 'test.util.test_arns', 'ArnsTestCase', 'test_dynamodb_arn_matching_gh_215')",6,,1,,
https://github.com/salesforce/policy_sentry/tree/master/policy_sentry/util/arns.py,"('https://github.com/salesforce/policy_sentry/tree/master/test/util/test_arns.py', 'test.util.test_arns', 'ArnsTestCase', 'test_does_arn_match_case_2')",0,1,,,
https://github.com/salesforce/policy_sentry/tree/master/policy_sentry/util/arns.py,"('https://github.com/salesforce/policy_sentry/tree/master/test/util/test_arns.py', 'test.util.test_arns', 'ArnsTestCase', 'test_dynamodb_arn_matching_gh_215')",1,1,,,
https://github.com/salesforce/policy_sentry/tree/master/policy_sentry/util/arns.py,"('https://github.com/salesforce/policy_sentry/tree/master/test/util/test_arns.py', 'test.util.test_arns', 'ArnsTestCase', 'test_dynamodb_arn_matching_gh_215')",3,1,,,
https://github.com/salesforce/policy_sentry/tree/master/policy_sentry/util/arns.py,"('https://github.com/salesforce/policy_sentry/tree/master/test/util/test_arns.py', 'test.util.test_arns', 'ArnsTestCase', 'test_does_arn_match_case_greengrass')",0,1,,,
https://github.com/salesforce/policy_sentry/tree/master/policy_sentry/util/arns.py,"('https://github.com/salesforce/policy_sentry/tree/master/test/util/test_arns.py', 'test.util.test_arns', 'ArnsTestCase', 'test_does_arn_match_case_1')",0,1,,,
https://github.com/salesforce/policy_sentry/tree/master/policy_sentry/util/arns.py,"('https://github.com/salesforce/policy_sentry/tree/master/test/util/test_arns.py', 'test.util.test_arns', 'ArnsTestCase', 'test_does_arn_match_rds')",7,,1,,
https://github.com/salesforce/policy_sentry/tree/master/policy_sentry/util/arns.py,"('https://github.com/salesforce/policy_sentry/tree/master/test/util/test_arns.py', 'test.util.test_arns', 'ArnsTestCase', 'test_does_arn_match_rds')",6,,1,,
https://github.com/salesforce/policy_sentry/tree/master/policy_sentry/util/arns.py,"('https://github.com/salesforce/policy_sentry/tree/master/test/util/test_arns.py', 'test.util.test_arns', 'ArnsTestCase', 'test_does_arn_match_rds')",0,1,,,
https://github.com/salesforce/policy_sentry/tree/master/policy_sentry/util/arns.py,"('https://github.com/salesforce/policy_sentry/tree/master/test/util/test_arns.py', 'test.util.test_arns', 'ArnsTestCase', 'test_does_arn_match_rds')",4,1,,,
https://github.com/sethblack/python-seo-analyzer/tree/master/seoanalyzer/page.py,"('https://github.com/sethblack/python-seo-analyzer/tree/master/tests/test_page.py', 'tests.test_page', '', 'test_analyze')",0,,,,1
https://github.com/spencerdodd/kernelpop/tree/master/src/kernelpop.py,"('https://github.com/spencerdodd/kernelpop/tree/master/test/test_get_kernel_version.py', 'test.test_get_kernel_version', 'TestGetKernelVersion', 'test_kali_1')",0,1,,,
https://github.com/sql-machine-learning/elasticdl/tree/master/elasticdl_client/common/args.py,"('https://github.com/sql-machine-learning/elasticdl/tree/master/elasticdl_client/tests/args_test.py', 'elasticdl_client.tests.args_test', 'ArgsTest', 'test_wrap_python_args_with_string')",0,,,,1
https://github.com/Stiivi/bubbles/tree/master/bubbles/operation.py,"('https://github.com/Stiivi/bubbles/tree/master/tests/test_core.py', 'tests.test_core', 'OperationTestCase', 'test_prototype')",0,,,,1
https://github.com/TabViewer/tabview/tree/master/tabview/tabview.py,"('https://github.com/TabViewer/tabview/tree/master/test/test_tabview.py', 'test.test_tabview', 'TestTabviewUnits', 'test_tabview_file_annotated_comment')",1,,,1,
https://github.com/TomasTomecek/sen/tree/master/sen/tui/widgets/table.py,"('https://github.com/TomasTomecek/sen/tree/master/tests/test_widgets.py', 'tests.test_widgets', '', 'test_assemble_rows_long_text')",2,1,,,
https://github.com/TomasTomecek/sen/tree/master/sen/tui/widgets/table.py,"('https://github.com/TomasTomecek/sen/tree/master/tests/test_widgets.py', 'tests.test_widgets', '', 'test_assemble_rows_long_text')",4,1,,,
https://github.com/TomasTomecek/sen/tree/master/sen/tui/widgets/table.py,"('https://github.com/TomasTomecek/sen/tree/master/tests/test_widgets.py', 'tests.test_widgets', '', 'test_assemble_rows_long_text')",0,1,,,
https://github.com/vinta/fuck-coding-interviews/tree/master/data_structures/graphs/adjacency_map_directed_weighted_graph.py,"('https://github.com/vinta/fuck-coding-interviews/tree/master/data_structures/graphs/tests/test_adjacency_map_directed_weighted_graph.py', 'data_structures.graphs.tests.test_adjacency_map_directed_weighted_graph', 'TestCase', 'test_find_minimum_spanning_tree_kruskal')",0,,,,1
https://github.com/vinta/fuck-coding-interviews/tree/master/data_structures/graphs/adjacency_map_directed_weighted_graph.py,"('https://github.com/vinta/fuck-coding-interviews/tree/master/data_structures/graphs/tests/test_adjacency_map_directed_weighted_graph.py', 'data_structures.graphs.tests.test_adjacency_map_directed_weighted_graph', 'TestCase', 'test_find_minimum_spanning_tree_kruskal')",1,,,,1
,,,40,13,27,173
,,,0.158102767,0.051383399,0.106719368,0.683794466
